SR_Pcode,SR_Name_Eng,District/SAZ_Pcode,District/SAZ_Name_Eng,Tsp_Pcode,Township_Name_Eng,VT_Pcode,Village_Tract_Name_Eng,Village_Tract_Name_MMR,Source,Start_Date,Modified_End_Date,Notification,Notification_modified,GAD_VillageTract_Status,Field_VillageTract_Status,MIMU_VillageTract_Mapping_Status,Change_Type,Previous_Village_Tract_Name_Eng,Remark
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007008,Kone Thar,ကုန်းသာ,GAD,,,,,Active,N/A,Active,,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007002,Ku Tha Peik,ကူသပိတ်,GAD,,,,,Active,N/A,Active,,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007004,Kya Thaung Taung,ကျသောင်းတောင်,GAD,,,,,Active,N/A,Active,,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007007,Kyauk Ta Lone Kyaung Su,ကျောက်တလုံးကျောင်းစု,GAD,,,,,Active,N/A,Active,,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007005,Kyaung Yae,ကြောင်ရေ,GAD,,,,,Active,N/A,Active,,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007006,Kyoet Kone,ကြို့ကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007001,Kyoet Pin,ကြို့ပင်,GAD,,,,,Active,N/A,Active,,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007033,Lel Tar Gyi,လယ်တာကြီး,GAD,,,,,Active,N/A,Active,,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007029,Ma Tawt Pin,မတော့ပင်,GAD,,,,,Active,N/A,Active,,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007040,Min Pyin,မင်းပြင်,GAD,,,,,Active,N/A,Active,,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007026,Mway Yoe Kyaung Su,မြွှေရိုးကျောင်းစု,GAD,,,,,Active,N/A,Active,,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007021,Naung Bo,နောင်ဘို,GAD,,,,,Active,N/A,Active,,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007017,Nyo Pin,ညိုပင်,GAD,,,,,Active,N/A,Active,,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007059,Oke Shit Hlaing,ဥသျှစ်လှိုင်း,GAD,,,,,Active,N/A,Active,,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007051,Pauk Myaing,ပေါက်မြိုင်,GAD,,,,,Active,N/A,Active,,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007037,Pay Tone Hmyaung,ပေတုံးမျှောင်,GAD,,,,,Active,N/A,Active,,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007023,Pi Tauk Chaung,ပိတောက်ချောင်,GAD,,,,,Active,N/A,Active,,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007025,Pin Thaung,ပင်သောင်,GAD,,,,,Active,N/A,Active,,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007009,Pyan Chi,ပျံချီ,GAD,,,,,Active,N/A,Active,,,
MMR018,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018007,Lewe,MMR018007024,Pyaung Gaung Gyi,ပြောင်ခေါင်းကြီး,GAD,,,,,Active,N/A,Active,,,
