SR_Pcode,SR_Name_Eng,District/SAZ_Pcode,District/SAZ_Name_Eng,Tsp_Pcode,Township_Name_Eng,Town_Pcode,Town,Ward_Pcode,Ward_Name_Eng,Ward_Name_MMR,Source,Start_Date,Modified_End_Date,Notification,Notification_modified,GAD_VillageTract_Status,Field_Ward_Status,MIMU_War_Mapping_Status,Change_Type,Remark
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016,Labutta,MMR017016703,Labutta (3) Mile Town,MMR017016703502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,1-Mar-16,,No. 595/2016,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016,Labutta,MMR017016703,Labutta (3) Mile Town,MMR017016703503,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,GAD,1-Mar-16,,No. 595/2016,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016,Labutta,MMR017016703,Labutta (3) Mile Town,MMR017016703504,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,GAD,1-Mar-16,,No. 595/2016,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016,Labutta,MMR017016701,Labutta Town,MMR017016701501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016,Labutta,MMR017016701,Labutta Town,MMR017016701510,No (10) Ward,အမှတ် (၁၀) ရပ်ကွက်,GAD,28-Jan-11,,200/23-309/U-1,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016,Labutta,MMR017016701,Labutta Town,MMR017016701502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016,Labutta,MMR017016701,Labutta Town,MMR017016701503,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016,Labutta,MMR017016701,Labutta Town,MMR017016701504,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016,Labutta,MMR017016701,Labutta Town,MMR017016701505,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016,Labutta,MMR017016701,Labutta Town,MMR017016701506,No (6) Ward,အမှတ် (၆) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016,Labutta,MMR017016701,Labutta Town,MMR017016701507,No (7) Ward,အမှတ် (၇) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016,Labutta,MMR017016701,Labutta Town,MMR017016701508,No (8) Ward,အမှတ် (၈) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016,Labutta,MMR017016701,Labutta Town,MMR017016701509,No (9) Ward,အမှတ် (၉) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016,Labutta,MMR017016702,Pyinsalu Town,MMR017016702501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016,Labutta,MMR017016702,Pyinsalu Town,MMR017016702502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016,Labutta,MMR017016702,Pyinsalu Town,MMR017016702503,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017010,Lemyethna,MMR017010701,Lemyethna Town,MMR017010701501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017010,Lemyethna,MMR017010701,Lemyethna Town,MMR017010701502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017010,Lemyethna,MMR017010701,Lemyethna Town,MMR017010701503,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017010,Lemyethna,MMR017010701,Lemyethna Town,MMR017010701504,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017010,Lemyethna,MMR017010701,Lemyethna Town,MMR017010701505,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017019,Maubin,MMR017019701,Maubin Town,MMR017019701506,Ah Hta Ka (1) Kyaung Ward,အထက (၁) ကျောင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017019,Maubin,MMR017019701,Maubin Town,MMR017019701511,Ah Hta Ka (2) Kyaung Ward,အထက (၂) ကျောင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017019,Maubin,MMR017019701,Maubin Town,MMR017019701509,Aung Myay Thar Zi Ward,အောင်မြေသာဇီရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017019,Maubin,MMR017019701,Maubin Town,MMR017019701502,Baw Lone Kwin Ward,ဘောလုံးကွင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017019,Maubin,MMR017019701,Maubin Town,MMR017019701507,Hlay Seik Myauk Paing Ward,လှေဆိပ်မြောက်ပိုင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017019,Maubin,MMR017019701,Maubin Town,MMR017019701508,Hlay Seik Taung Paing Ward,လှေဆိပ်တောင်ပိုင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017019,Maubin,MMR017019701,Maubin Town,MMR017019701510,Ma Har Baw Di Ward,မဟာဗောဓိရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017019,Maubin,MMR017019701,Maubin Town,MMR017019701504,Myo Lel Kyaung Ward,မြို့လယ်ကျောင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017019,Maubin,MMR017019701,Maubin Town,MMR017019701512,Paw Taw Mu Ward,ပေါ်တော်မူရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017019,Maubin,MMR017019701,Maubin Town,MMR017019701501,Sar Yay Kone Ward,စာရေးကုန်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017019,Maubin,MMR017019701,Maubin Town,MMR017019701505,Say Yon Ward,ဆေးရုံရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017019,Maubin,MMR017019701,Maubin Town,MMR017019701503,Zay Ward,ဈေးရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017018,Mawlamyinegyun,MMR017018701,Mawlamyinegyun Town,MMR017018701513,Chan Myayt Thar Yar Ward,ချမ်းမြေ့သာယာရပ်ကွက်,GAD,28-Jan-11,,200/23-309/U-1,,Active,N/A,Active,,Name changed from No (13) Ward
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017018,Mawlamyinegyun,MMR017018701,Mawlamyinegyun Town,MMR017018701501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017018,Mawlamyinegyun,MMR017018701,Mawlamyinegyun Town,MMR017018701510,No (10) Ward,အမှတ် (၁၀) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017018,Mawlamyinegyun,MMR017018701,Mawlamyinegyun Town,MMR017018701511,No (11) Ward,အမှတ် (၁၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017018,Mawlamyinegyun,MMR017018701,Mawlamyinegyun Town,MMR017018701512,No (12) Ward,အမှတ် (၁၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017018,Mawlamyinegyun,MMR017018701,Mawlamyinegyun Town,MMR017018701502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017018,Mawlamyinegyun,MMR017018701,Mawlamyinegyun Town,MMR017018701503,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017018,Mawlamyinegyun,MMR017018701,Mawlamyinegyun Town,MMR017018701504,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017018,Mawlamyinegyun,MMR017018701,Mawlamyinegyun Town,MMR017018701505,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017018,Mawlamyinegyun,MMR017018701,Mawlamyinegyun Town,MMR017018701506,No (6) Ward,အမှတ် (၆) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017018,Mawlamyinegyun,MMR017018701,Mawlamyinegyun Town,MMR017018701507,No (7) Ward,အမှတ် (၇) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017018,Mawlamyinegyun,MMR017018701,Mawlamyinegyun Town,MMR017018701508,No (8) Ward,အမှတ် (၈) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017018,Mawlamyinegyun,MMR017018701,Mawlamyinegyun Town,MMR017018701509,No (9) Ward,အမှတ် (၉) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017011,Myanaung,MMR017011703,In Pin Town,MMR017011703501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,6-Sep-18,,No. 1193/2018,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017011,Myanaung,MMR017011703,In Pin Town,MMR017011703502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,6-Sep-18,,No. 1193/2018,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017011,Myanaung,MMR017011703,In Pin Town,MMR017011703503,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,GAD,6-Sep-18,,No. 1193/2018,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017011,Myanaung,MMR017011703,In Pin Town,MMR017011703504,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,GAD,6-Sep-18,,No. 1193/2018,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017011,Myanaung,MMR017011702,Kanaung Town,MMR017011702502,Ah Lel Paing Ward,အလယ်ပိုင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017011,Myanaung,MMR017011702,Kanaung Town,MMR017011702501,Myauk Paing Ward,မြောက်ပိုင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017011,Myanaung,MMR017011702,Kanaung Town,MMR017011702504,Myo Ma Ward,မြို့မရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017011,Myanaung,MMR017011702,Kanaung Town,MMR017011702505,Yaik Su Ward,ရိုက်စုရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017011,Myanaung,MMR017011702,Kanaung Town,MMR017011702503,Zay Paing Ward,ဈေးပိုင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017011,Myanaung,MMR017011701,Myanaung Town,MMR017011701501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017011,Myanaung,MMR017011701,Myanaung Town,MMR017011701502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017011,Myanaung,MMR017011701,Myanaung Town,MMR017011701503,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017011,Myanaung,MMR017011701,Myanaung Town,MMR017011701504,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017011,Myanaung,MMR017011701,Myanaung Town,MMR017011701505,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017011,Myanaung,MMR017011701,Myanaung Town,MMR017011701506,No (6) Ward,အမှတ် (၆) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017014,Myaungmya,MMR017014701,Myaungmya Town,MMR017014701512,Kant Kaw Myaing Ward,ကံ့ကော်မြိုင်ရပ်ကွက်,GAD,21-Sep-10,,200/22-300/U-1,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017014,Myaungmya,MMR017014701,Myaungmya Town,MMR017014701511,Ma Yan Kone Ward,မရမ်းကုန်းရပ်ကွက်,GAD,21-Sep-10,,200/22-300/U-1,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017014,Myaungmya,MMR017014701,Myaungmya Town,MMR017014701516,Mya Hay Mar Ward,မြဟေမာရပ်ကွက်,GAD,21-Sep-10,,200/22-300/U-1,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017014,Myaungmya,MMR017014701,Myaungmya Town,MMR017014701513,Mya Kan Thar Ward,မြကန်သာရပ်ကွက်,GAD,21-Sep-10,,200/22-300/U-1,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017014,Myaungmya,MMR017014701,Myaungmya Town,MMR017014701515,Mya Sandar Ward,မြစန္ဒာရပ်ကွက်,GAD,21-Sep-10,,200/22-300/U-1,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017014,Myaungmya,MMR017014701,Myaungmya Town,MMR017014701514,Mya Ya Da Nar Ward,မြရတနာရပ်ကွက်,GAD,21-Sep-10,,200/22-300/U-1,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017014,Myaungmya,MMR017014701,Myaungmya Town,MMR017014701501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017014,Myaungmya,MMR017014701,Myaungmya Town,MMR017014701510,No (10) Ward,အမှတ် (၁၀) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017014,Myaungmya,MMR017014701,Myaungmya Town,MMR017014701502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017014,Myaungmya,MMR017014701,Myaungmya Town,MMR017014701503,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017014,Myaungmya,MMR017014701,Myaungmya Town,MMR017014701504,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017014,Myaungmya,MMR017014701,Myaungmya Town,MMR017014701505,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017014,Myaungmya,MMR017014701,Myaungmya Town,MMR017014701506,No (6) Ward,အမှတ် (၆) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017014,Myaungmya,MMR017014701,Myaungmya Town,MMR017014701507,No (7) Ward,အမှတ် (၇) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017014,Myaungmya,MMR017014701,Myaungmya Town,MMR017014701508,No (8) Ward,အမှတ် (၈) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017014,Myaungmya,MMR017014701,Myaungmya Town,MMR017014701509,No (9) Ward,အမှတ် (၉) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017004,Ngapudaw,MMR017004703,Hainggyikyun Town,MMR017004703501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017004,Ngapudaw,MMR017004703,Hainggyikyun Town,MMR017004703502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017004,Ngapudaw,MMR017004703,Hainggyikyun Town,MMR017004703503,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017004,Ngapudaw,MMR017004701,Ngapudaw Town,MMR017004701504,Ah Nauk Paing Ward,အနောက်ပိုင်းရပ်ကွက်,GAD,24-Mar-16,,No. 962/2016,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017004,Ngapudaw,MMR017004701,Ngapudaw Town,MMR017004701503,Ah Shey Paing Ward,အရှေ့ပိုင်းရပ်ကွက်,GAD,24-Mar-16,,No. 962/2016,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017004,Ngapudaw,MMR017004701,Ngapudaw Town,MMR017004701501,Myauk Paing Ward,မြောက်ပိုင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017004,Ngapudaw,MMR017004701,Ngapudaw Town,MMR017004701502,Taung Paing Ward,တောင်ပိုင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017004,Ngapudaw,MMR017004702,Ngayokekaung Town,MMR017004702501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017004,Ngapudaw,MMR017004702,Ngayokekaung Town,MMR017004702502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017021,Nyaungdon,MMR017021701,Nyaungdon Town,MMR017021701501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017021,Nyaungdon,MMR017021701,Nyaungdon Town,MMR017021701510,No (10) Ward,အမှတ် (၁၀) ရပ်ကွက်,GAD,21-Sep-10,,200/22-300/U-1,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017021,Nyaungdon,MMR017021701,Nyaungdon Town,MMR017021701502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017021,Nyaungdon,MMR017021701,Nyaungdon Town,MMR017021701503,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017021,Nyaungdon,MMR017021701,Nyaungdon Town,MMR017021701504,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017021,Nyaungdon,MMR017021701,Nyaungdon Town,MMR017021701505,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017021,Nyaungdon,MMR017021701,Nyaungdon Town,MMR017021701506,No (6) Ward,အမှတ် (၆) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017021,Nyaungdon,MMR017021701,Nyaungdon Town,MMR017021701507,No (7) Ward,အမှတ် (၇) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017021,Nyaungdon,MMR017021701,Nyaungdon Town,MMR017021701508,No (8) Ward,အမှတ် (၈) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017021,Nyaungdon,MMR017021701,Nyaungdon Town,MMR017021701509,No (9) Ward,အမှတ် (၉) ရပ်ကွက်,GAD,21-Sep-10,,200/22-300/U-1,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017020,Pantanaw,MMR017020701,Pantanaw Town,MMR017020701502,Ah Lel Paing Ward,အလယ်ပိုင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017020,Pantanaw,MMR017020701,Pantanaw Town,MMR017020701503,Ah Nauk Paing Ward,အနောက်ပိုင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017020,Pantanaw,MMR017020701,Pantanaw Town,MMR017020701501,Ah Shey Paing Ward,အရှေ့ပိုင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017020,Pantanaw,MMR017020701,Pantanaw Town,MMR017020701504,Myo Kwet Thit Ward,မြို့ကွက်သစ်ရပ်ကွက်,GAD,21-Sep-10,,200/22-300/U-1,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017001,Pathein,MMR017001704,Chaung Thar Town,MMR017001704501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,23-Sep-16,,No. 1972/2016,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017001,Pathein,MMR017001704,Chaung Thar Town,MMR017001704502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,23-Sep-16,,No. 1972/2016,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017001,Pathein,MMR017001704,Chaung Thar Town,MMR017001704503,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,GAD,23-Sep-16,,No. 1972/2016,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017001,Pathein,MMR017001703,Ngwesaung Town,MMR017001703501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017001,Pathein,MMR017001703,Ngwesaung Town,MMR017001703502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017001,Pathein,MMR017001703,Ngwesaung Town,MMR017001703503,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017001,Pathein,MMR017001703,Ngwesaung Town,MMR017001703504,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017001,Pathein,MMR017001701,Pathein Town,MMR017001701501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017001,Pathein,MMR017001701,Pathein Town,MMR017001701510,No (10) Ward,အမှတ် (၁၀) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017001,Pathein,MMR017001701,Pathein Town,MMR017001701511,No (11) Ward (Kan To Min Nei Myay),အမှတ် (၁၁) ရပ်ကွက်(ကန်တိုမင်နယ်မြေ),GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017001,Pathein,MMR017001701,Pathein Town,MMR017001701512,No (12) Ward (Yae  Kyi U Ward),အမှတ် (၁၂) ရပ်ကွက် (ရေကြည်ဦးရပ်ကွက်),GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017001,Pathein,MMR017001701,Pathein Town,MMR017001701513,No (13) Ward (Shwe Wit Hmon Ward),အမှတ် (၁၃) ရပ်ကွက် (ရွှေဝတ်မှုံရပ်ကွက်),GAD,,,,,Active,N/A,Active,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017001,Pathein,MMR017001701,Pathein Town,MMR017001701514,No (14) Ward,အမှတ် (၁၄) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
