level,pcode,name,center_lat,center_lon
adm4,MMR009003005,U Yin,20.78325792,94.73247664
adm4,MMR009003006,Nyee Su,20.80268096,94.75104111
adm4,MMR009003007,Ya Thit,20.80346977,94.78852699
adm4,MMR009003008,Yae Twin,20.85246632,94.80002137
adm4,MMR009003009,Chaung Tet,20.79871447,94.84258034
adm4,MMR009003010,Ma Gyi Kone,20.76205997,94.84363962
adm4,MMR009003011,Taung Thar,20.74004333,94.84343397
adm4,MMR009003012,Zaung Taw Kan,20.76631021,94.79236256
adm4,MMR009003013,Pa Khan Nge,20.73204704,94.76839789
adm4,MMR009003014,Sa Lin Taung,20.67783892,94.77437936
adm4,MMR009003015,Su Yit Kan,20.70544591,94.82113669
adm4,MMR009003016,Myay Pa Don,20.7109673,94.85588538
adm4,MMR009003017,Lay Pin Kone,20.6718374,94.83998707
adm4,MMR009003018,Nyaung Chaung,20.66991691,94.80139303
adm4,MMR009003019,Taung Ba Lu,20.63408101,94.81621017
adm4,MMR009003020,Kyauk Ye,20.58490352,94.8335419
adm4,MMR009003021,Sar Lel,20.55804861,94.86472596
adm4,MMR009003022,Myay Sun,20.58493541,94.90142829
adm4,MMR009003023,Kyaung Yar Taw,20.58145534,94.94166115
adm4,MMR009003024,Than Bo,20.62331731,94.93090081
adm4,MMR009003025,Gway Pin,20.82088123,94.91305344
adm4,MMR009003026,Swei Pauk Kan,20.68344923,94.99177525
adm4,MMR009003027,Wa Thea San,20.69020205,94.94889293
adm4,MMR009003028,Poke Pa Kan,20.64134969,94.88155119
adm4,MMR009003029,Ywar Ma,20.69634988,94.89850834
adm4,MMR009003030,Nyaung Zin,20.68116531,94.90509283
adm4,MMR009003031,Na Ywe Taw,20.72016005,94.90498524
adm4,MMR009003032,Se Kan,20.7198461,94.94447204
adm4,MMR009003033,Lin Ta Kaing,20.74224096,94.95495293
adm4,MMR009003034,Gway Pin Gyi,20.74663621,94.92231398
adm4,MMR009003035,Htein San,20.75469418,94.89558348
adm4,MMR009003036,Tha Lone Thway,20.78148485,94.91957094
adm4,MMR009003037,Twin Lat,20.79871861,94.90608995
adm4,MMR009003038,Kyoet Pin,20.65290042,94.96578633
adm4,MMR009003039,Htein Kan,20.82088123,94.86385572
adm4,MMR009003040,Byi Pin,20.83751924,94.88269548
adm4,MMR009003041,Thway Net,20.8570759,94.88860886
adm4,MMR009003042,Ohn Hmyar Gyi,20.89366779,94.85842733
adm4,MMR009003043,Kyauk Tan,20.85003299,94.97518276
adm4,MMR009003044,Pan Be,20.82997037,95.02572016
adm4,MMR009003045,Gway Cho,20.82196134,94.97735176
adm4,MMR009003046,Zee Pwar,20.79145989,95.02757142
adm4,MMR009003047,Thit To Kan,20.78742957,94.96904914
adm4,MMR009003048,Kywe Tat,20.76014237,94.9683862
adm4,MMR009003049,Aw Zar Taw,20.73606668,94.98770279
adm4,MMR009003050,Sar Taung,20.75873032,95.01977931
adm4,MMR009003051,Ma Gyi Kan,20.72674358,95.00266703
adm4,MMR009003701,Urban,20.89654646,94.82771602
adm4,MMR009003702,Urban,20.82972872,94.74271056
adm4,MMR009004001,Yae U,20.01155649,95.5808827
adm4,MMR009004002,Ta Yoke Kaw,19.99645384,95.50941861
adm4,MMR009004003,Hin Ga Yaw,19.99105488,95.46329336
adm4,MMR009004004,War Chan Kan,19.98924898,95.42138267
adm4,MMR009004005,Koke Ko Gwa,19.98688742,95.38228081
adm4,MMR009004006,Pyar Tu,20.00308742,95.35075767
adm4,MMR009004007,Nyaung Kone,20.02035076,95.34305603
adm4,MMR009004008,Inn Ywar Gyi,20.01128639,95.3728963
adm4,MMR009004009,Ohn Hne Tan,20.02979948,95.37323049
adm4,MMR009004010,Let Pan Shey,20.02100851,95.4180782
adm4,MMR009004011,Shan Kaing,20.02093905,95.46361621
adm4,MMR009004012,Khin Te,20.02925661,95.51910324
adm4,MMR009004013,Pan Thwin Lay,20.03623543,95.55402859
adm4,MMR009004014,Pan Thwin Gyi,20.05245607,95.55441682
adm4,MMR009004015,Let Pan Bu,20.08106046,95.61261754
adm4,MMR009004016,Aung Su,20.05318014,95.62502038
adm4,MMR009004017,Nga Min,20.01941406,95.63939975
adm4,MMR009004018,Thit Yar,19.9826173,95.62766467
adm4,MMR009004019,Pwint Hla Gyi,19.97294023,95.57195893
adm4,MMR009004020,Thi La,19.98645948,95.56738566
adm4,MMR009004021,Nyaung Pin Hla,19.98066297,95.53871739
adm4,MMR009004022,Bo Kone,19.96614812,95.56101451
adm4,MMR009004023,In Kone,19.96607888,95.50027832
adm4,MMR009004024,Zee Taw,19.96409945,95.63327435
adm4,MMR009004025,Pauk,19.96200743,95.58572506
adm4,MMR009004026,Sat Thwar,19.87004982,95.55036367
adm4,MMR009004027,Kyan Su,19.86930205,95.57517034
adm4,MMR009004028,Pyint Nyin,19.90124418,95.58757526
adm4,MMR009004029,Kan Bay Gyi,19.89676356,95.64238089
adm4,MMR009004030,Kin Pun Taung,19.91284682,95.65693529
adm4,MMR009004031,Si Mee Htun,19.93459036,95.63358117
adm4,MMR009004032,Pin Taing,19.91750239,95.60385945
adm4,MMR009004033,Chaung Net,19.92720505,95.55000252
adm4,MMR009004034,Ku Lar Kan,19.94175856,95.59136086
adm4,MMR009004035,Pan Taw Nge,19.95640836,95.5369241
adm4,MMR009004036,Kya Khat Kan,19.94391113,95.50702224
adm4,MMR009004037,Kywe Kan,19.94955458,95.47388675
adm4,MMR009004038,In Gyin Kone,19.96178835,95.45733222
adm4,MMR009004039,Yae Wai,19.9471285,95.41576877
adm4,MMR009004040,Koe Pin,19.94375222,95.44787468
adm4,MMR009004041,Yar Gyi Taw,19.89552347,95.4118125
adm4,MMR009004042,Hlyan Kan Gyi Kone,19.87967445,95.35827384
adm4,MMR009004043,Su Kauk Gyi,19.88101432,95.51688271
adm4,MMR009004044,Nyar Ga Moe,19.90291272,95.5567918
adm4,MMR009004045,Mi Au Aung,19.9043429,95.44852597
adm4,MMR009004046,Thit Poke Kone,19.90365926,95.47605382
adm4,MMR009004047,Tei Taw (1),19.9321519,95.48147525
adm4,MMR009004048,Tei Taw (2),19.91569368,95.50408613
adm4,MMR009004049,Wet Ka Thay,19.84938418,95.50089045
adm4,MMR009004050,Thi Ri Min Ga Lar,19.86992938,95.48434036
adm4,MMR009004051,Koke Ko Kone,19.80105117,95.68518675
adm4,MMR009004052,Taik Pwe,19.86670475,95.70114827
adm4,MMR009004053,Gon Hnyin Tan,19.85779809,95.65942415
adm4,MMR009004054,Lel Thar (1),19.8620877,95.599192
adm4,MMR009004055,Lel Thar (2),19.86945888,95.62745834
adm4,MMR009004056,Sit Tar,19.83957475,95.57772099
adm4,MMR009004057,Pay Pin Yar,19.83448499,95.39231134
adm4,MMR009004058,Yae Twin Kaung,19.8033493,95.35533923
adm4,MMR009004059,Let Tet,19.78868959,95.43255629
adm4,MMR009004060,Nyar Taw,19.74845492,95.47528668
adm4,MMR009004061,Kan Thar,19.81545479,95.5286662
adm4,MMR009004062,Kyet Shar,19.80913766,95.57805506
adm4,MMR009004063,Hmoke Shey,19.77323135,95.58462989
adm4,MMR009004064,Leik Taik,19.72739781,95.54481858
adm4,MMR009004065,War Thone Pyu,19.71610355,95.59048592
adm4,MMR009004066,Kyoet Chaung,19.72862407,95.63234834
adm4,MMR009004067,Taung Hlyaung,19.8279813,95.66297002
adm4,MMR009004068,Pat Lel Gyi,19.66481644,95.68004182
adm4,MMR009004069,Oe Pauk,19.70377431,95.74030048
adm4,MMR009004070,Ku Lar Ma,19.74821715,95.70595443
adm4,MMR009004071,Ta Loke Kone,19.78799854,95.63295085
adm4,MMR009004072,Kan Gyi Kone,19.84149385,95.4612622
adm4,MMR009004701,Urban,20.00561395,95.5416661
adm4,MMR009004901,,19.88005066,95.75760021
adm4,MMR009005001,Kan Swei,20.08343252,95.51205852
adm4,MMR009005002,Gway Kone,20.04365147,95.48499204
adm4,MMR009005003,Dant Da Lun Pin,20.0999662,95.56492185
adm4,MMR009005004,Shwe Pan,20.13388193,95.71567551
adm4,MMR009005005,Bawt,20.15780348,95.65363719
adm4,MMR009005006,Zee Lone,20.13643929,95.67551598
adm4,MMR009005007,Pu Lin Gyi,20.19063277,95.48820407
adm4,MMR009005008,Hpa Lan Taing,20.06558775,95.54007257
adm4,MMR009005009,Su Tat Gyi,20.12614672,95.52487893
adm4,MMR009005010,Myay Pyin Thar,20.16357155,95.55097016
adm4,MMR009005011,Aing Ma,20.31673255,95.69596905
adm4,MMR009005012,Kwin Gyi,20.28141168,95.66604441
adm4,MMR009005013,Aing Me,20.30166975,95.62578265
adm4,MMR009005014,Pu Lin Pyar Gyi,20.31237681,95.55707482
adm4,MMR009005015,Ma Gyi Kone Gyi,20.2760994,95.47294595
adm4,MMR009005016,Kaing,20.27007292,95.39776182
adm4,MMR009005017,Tei Pin San,20.2713068,95.33359426
adm4,MMR009005018,Ma Gyi Htu,20.23355271,95.40139182
adm4,MMR009005019,Ta Loke Pin,20.23585695,95.44171427
adm4,MMR009005020,Ma Gyi Cho,20.21600504,95.48365438
adm4,MMR009005021,Inn Ywar Gyi,20.24417086,95.48346756
adm4,MMR009005022,Si Thar,20.19864798,95.54912627
adm4,MMR009005023,Lay Taing Sin,20.2056927,95.22994694
adm4,MMR009005024,Htauk Shar Tan,20.14544482,95.33370487
adm4,MMR009005025,Nwar Hla,20.12365576,95.21650312
adm4,MMR009005026,Yone Taw,20.12529775,95.26998394
adm4,MMR009005027,Tat Kone,20.19561181,95.41124655
adm4,MMR009005028,Sin Hpyu Chi,20.16419329,95.41309551
adm4,MMR009005029,Le Lu,20.21547329,95.35271059
adm4,MMR009005030,Yae Pyayt,20.22294545,95.2846429
adm4,MMR009005031,Ma Nawt Kone,20.09974476,95.23473412
adm4,MMR009005032,Nyaung Zin,20.13685431,95.41288067
adm4,MMR009005033,Tha Hpan Kone,20.07364593,95.36592705
adm4,MMR009005034,Se Lel,20.07012893,95.33466588
adm4,MMR009005035,Sit Ta Lin,20.06971611,95.28523098
adm4,MMR009005036,Gway Cho,20.11263103,95.30550136
adm4,MMR009005037,Lin Lel,20.07559567,95.40628743
adm4,MMR009005038,War Gyi Aing,20.09344828,95.26287131
adm4,MMR009005039,Nin Kyan,20.10398353,95.38772509
adm4,MMR009005040,Myo Lu Lin,20.13464765,95.47903441
adm4,MMR009005041,Chauk Kyar,20.09122159,95.44622808
adm4,MMR009005042,Pay Kone,20.05577174,95.42389865
adm4,MMR009005043,Na Be Kone,20.06622945,95.47612922
adm4,MMR009005044,Pu Tee Kone,20.1556677,95.46720305
adm4,MMR009005045,Htan Ta Pin,20.11709997,95.43235389
adm4,MMR009005046,Nyaung Kaing,20.09742531,95.47615097
adm4,MMR009005047,Myat Lay Kone,20.04993581,95.44698998
adm4,MMR009005701,Urban,20.20243037,95.44498359
adm4,MMR009005901,,20.20244471,95.67605683
adm4,MMR009006001,Inn Kone (North),20.31239477,95.39765107
adm4,MMR009006002,Ta Khun Taing,20.30471116,95.34879506
adm4,MMR009006003,Pi Tauk Ngoke,20.31121886,95.29502879
adm4,MMR009006004,Ta Ma Lan Pin,20.32765449,95.21359126
adm4,MMR009006005,Tet Wun,20.35975601,95.21927608
adm4,MMR009006006,Htone Pauk Chaing,20.38679067,95.23107273
adm4,MMR009006007,Wet Choke,20.41680609,95.20567413
adm4,MMR009006008,Tha Hmone Pin,20.42931379,95.2701885
adm4,MMR009006009,Mei Za Li Pin,20.46144483,95.3104748
adm4,MMR009006010,Twin Gyi,20.35898373,95.32841013
adm4,MMR009006011,Aing Zauk,20.4095356,95.32912739
adm4,MMR009006012,Zay Thar,20.38060999,95.39816563
adm4,MMR009006013,Si Thar,20.41510345,95.38518967
adm4,MMR009006014,Lay Ein,20.44513635,95.39019035
adm4,MMR009006015,Sa Khan Ma,20.47603978,95.38933719
adm4,MMR009006016,War Yon Kone,20.49302894,95.27394223
adm4,MMR009006017,Chaung Net,20.48349568,95.21387416
adm4,MMR009006018,Yae Htwet,20.54480342,95.19215566
adm4,MMR009006019,Te Gyi,20.54267055,95.24064411
adm4,MMR009006020,Lin Ka Toe,20.59046522,95.28472624
adm4,MMR009006021,Nyaung Kyat Pin,20.54673407,95.2973168
adm4,MMR009006022,Thar Hmyar,20.53130972,95.33448827
adm4,MMR009006023,Ywar Mun,20.51979904,95.39375872
adm4,MMR009006024,Yae Ngan,20.51955181,95.44754697
adm4,MMR009006025,Pay Pin Kone,20.47060078,95.48158222
adm4,MMR009006026,Na-Gway Cho,20.42189697,95.45215347
adm4,MMR009006027,Na-Kyar Htu,20.34270862,95.44363845
adm4,MMR009006028,Bone Taw Pyayt,20.31239477,95.44228431
adm4,MMR009006029,Gway Pin,20.32957758,95.48667592
adm4,MMR009006030,Na-Let Khoke Pin,20.37668711,95.44951293
adm4,MMR009006031,Kyauk Pon,20.59046522,95.25537302
adm4,MMR009006032,Hpan Khar San,20.59278723,95.22638702
adm4,MMR009006033,Son Ma Gyi Pin,20.58601471,95.18415894
adm4,MMR009006034,Taung Bet Gyi,20.61262485,95.14507053
adm4,MMR009006035,Aing Pauk Kone,20.62781085,95.21565312
adm4,MMR009006036,Ma Gyi Cho,20.6407754,95.25173771
adm4,MMR009006037,Moe Nan Taw,20.65848693,95.26859745
adm4,MMR009006038,Inn Kan,20.68371886,95.30346146
adm4,MMR009006039,Sin Thay Kan,20.63914196,95.31534651
adm4,MMR009006040,Shan Kone,20.60768678,95.30872518
adm4,MMR009006041,Gway Kone,20.58272519,95.33726683
adm4,MMR009006042,Shwe Pan Taw,20.63310191,95.37851322
adm4,MMR009006043,Kyaung Kone,20.62733332,95.43952361
adm4,MMR009006044,Dant Da Lun Pin,20.65793097,95.36777642
adm4,MMR009006045,Hpet Than Taung,20.69284358,95.37815149
adm4,MMR009006046,Ah Lel Ywar,20.69467155,95.4134079
adm4,MMR009006047,Ban Kone,20.66889726,95.4527663
adm4,MMR009006048,Kyauk Ta Gar,20.72979483,95.45217547
adm4,MMR009006049,Se Gyi,20.72712614,95.52541375
adm4,MMR009006050,Htan Pin Kone Gyi,20.67280598,95.50827489
adm4,MMR009006051,Pa/Let Khoke Pin,20.60149476,95.44316793
adm4,MMR009006052,Pa-Gway Cho,20.59414173,95.40537454
adm4,MMR009006053,Taung Htauk,20.56608414,95.39131021
adm4,MMR009006054,War Pan,20.57137481,95.44317054
adm4,MMR009006055,Tha Yet Chin,20.57556567,95.50144103
adm4,MMR009006056,Kyun Chaung,20.63565385,95.49732833
adm4,MMR009006057,Son Kone Gyi,20.64635178,95.55204748
adm4,MMR009006058,Hlyaw Chaung Gyi,20.56924594,95.56878094
adm4,MMR009006059,Na-Bu Kwe,20.50076252,95.57052339
adm4,MMR009006060,Thit Hla Kyin,20.51485449,95.50658179
adm4,MMR009006061,Kwin Gyi,20.45374323,95.51736484
adm4,MMR009006062,U Yin,20.47783171,95.68972836
adm4,MMR009006063,Se Lel,20.39489923,95.70177396
adm4,MMR009006064,Pan Nyo,20.40755778,95.65369436
adm4,MMR009006065,Kan Thar,20.35102284,95.66161425
adm4,MMR009006066,Le Bu,20.35118992,95.61099483
adm4,MMR009006067,Ka Paung Kone Gyi,20.35604131,95.55710783
adm4,MMR009006068,Ku Lar Shin,20.33879986,95.52154483
adm4,MMR009006069,Myin Te Gyi,20.43252775,95.60323624
adm4,MMR009006070,Tha Hmone Kone Gyi,20.40459105,95.5542905
adm4,MMR009006071,Gway Tauk Kone,20.41054929,95.49315349
adm4,MMR009006072,Ywar Taw,20.52215948,95.68315468
adm4,MMR009006073,Kyauk Tan,20.51925262,95.62789621
adm4,MMR009006701,Urban,20.35143995,95.39794649
adm4,MMR009007001,Let Khoke Pin,20.20471179,94.74884675
adm4,MMR009007002,Pin Lel Thet,20.18431642,94.74529271
adm4,MMR009007003,Kan Thar,20.24983151,94.80457658
adm4,MMR009007004,U Yin Zin,20.22961447,94.74372257
adm4,MMR009007005,Yae Poke,20.22131652,94.81208999
adm4,MMR009007006,Ku Lar Bar,20.22732051,94.83481886
adm4,MMR009007007,Kan Thit,20.29193064,94.84983137
adm4,MMR009007008,Kan Ku Lar,20.2848125,94.79688488
adm4,MMR009007009,Ka Dee,20.26462447,94.7875456
adm4,MMR009007010,Pauk Ngu,20.28015352,94.87887896
adm4,MMR009007011,Tha Nat Pin Su,20.30193819,94.88755772
adm4,MMR009007012,Man Kyoe,20.24941031,94.87136629
adm4,MMR009007013,Kyauk San,20.26277146,94.83921742
adm4,MMR009007014,Hta Naung Taw,20.2477615,94.77013743
adm4,MMR009007015,Kyauk Sit Pon,20.29104161,94.77151277
adm4,MMR009007016,Kyauk Tan,20.1435943,94.88356494
adm4,MMR009007017,Kan Yae,20.17673393,94.83925335
adm4,MMR009007018,Ywar Thar,20.18019287,94.88998664
adm4,MMR009007019,Kyar Kan,20.20857922,94.87432807
adm4,MMR009007020,Mei Bayt Kone,20.23049013,94.86023531
adm4,MMR009007021,Ah Lan Pei,20.24297583,94.85394807
adm4,MMR009007022,Let Pan Taw,20.2311897,94.89456931
adm4,MMR009007023,Neik Ban Kyun,20.26065246,94.89099344
adm4,MMR009007024,Htauk Shar Pin,20.12889384,94.88252896
adm4,MMR009007025,Aing Ma,20.0924131,94.65343273
adm4,MMR009007026,Khun Thar,20.13798332,94.61193155
adm4,MMR009007027,Myaung U,20.16555097,94.65363429
adm4,MMR009007028,Kaing Ma Gyi,20.07377961,94.61083618
adm4,MMR009007029,U Yin,20.06675395,94.59180407
adm4,MMR009007030,Hpa Yar,20.08507617,94.55527296
adm4,MMR009007031,Pu Daung,20.03784972,94.60693504
adm4,MMR009007032,Paung,20.12750247,94.6802086
adm4,MMR009007033,Ka Thet,20.10976831,94.65977794
adm4,MMR009007034,Kyee Kan,20.19634555,94.66185981
adm4,MMR009007035,Hpyu Kone,20.18109088,94.69110931
adm4,MMR009007036,Min,20.21849564,94.71329036
adm4,MMR009007037,Shwe Kyaung,20.20372341,94.71480832
adm4,MMR009007038,In Pin Hla (Sa Kaw),20.13967492,94.70891936
adm4,MMR009007039,Pay Kone,20.18575991,94.71579803
adm4,MMR009007040,Kaing Taw Gyi,20.13552381,94.74864386
adm4,MMR009007041,Pan Hlwar,20.23448655,94.68083846
adm4,MMR009007042,Ka Beit Ma Gyi Chaung,20.24858563,94.64481255
adm4,MMR009007043,Khan Kone,20.24402066,94.73339018
adm4,MMR009007044,Hpa Lan Taw,20.27586143,94.73879379
adm4,MMR009007045,Mon Htaung,20.00991024,94.78092005
adm4,MMR009007046,Chaung Hpyu,20.04131231,94.78467661
adm4,MMR009007047,Thee Kone,19.97152637,94.77176787
adm4,MMR009007048,Kyun Pyar,19.91791828,94.73687584
adm4,MMR009007049,Min Hla Kyun,20.00695605,94.64949876
adm4,MMR009007050,Yae Twin Kone,20.08308501,94.82593192
adm4,MMR009007051,Pauk Pin Htwin,20.13159883,94.85506197
adm4,MMR009007052,Ma Gyi Thone Pin,19.97887278,94.86766667
adm4,MMR009007053,Yae Paw Gyi,20.040075,94.87246418
adm4,MMR009007054,Sin Gaung,20.10055387,94.76928267
adm4,MMR009007055,Maung Ma Kan,20.11483284,94.81522737
adm4,MMR009007056,Zee Aing,20.06812497,94.7087569
adm4,MMR009007057,Kone Thar,20.16725522,94.79041625
adm4,MMR009007058,Taung Man San Pya Ywar Thit,20.19185467,94.78311586
adm4,MMR009007059,Htein Taw,20.01433165,94.96986396
adm4,MMR009007060,Paik Pin,20.0262626,94.96278388
adm4,MMR009007061,Yae Ngan,19.99887885,94.92957661
adm4,MMR009007062,Ywar Pale Kone Tan,19.99513207,94.96791934
adm4,MMR009007063,Kyee Pin Kan,20.2086997,94.81958971
adm4,MMR009007064,Hpa Lan Yon,20.09403704,94.89748768
adm4,MMR009007065,Nan Taw Kone,20.06921243,94.90863275
adm4,MMR009007066,Ywar Thar Yar,20.05972066,94.94435992
adm4,MMR009007067,Thin Baw Kyun,20.06482954,94.96813247
adm4,MMR009007701,Urban,20.1795956,94.87255672
adm4,MMR009007702,Urban,20.22222813,94.76277327
adm4,MMR009007901,,20.15612473,94.52087854
adm4,MMR009008001,Tha Yet Oke,20.38890528,94.68405124
adm4,MMR009008002,Me Za Li,20.31841219,94.51468356
adm4,MMR009008003,Sin Lu Myauk,20.44586141,94.43142491
adm4,MMR009008004,Ma De,20.34077262,94.57808285
adm4,MMR009008005,Ka Ni,20.33444158,94.54016095
adm4,MMR009008006,Kyaung Kone,20.3984487,94.63247982
adm4,MMR009008007,Chaung Son,20.45198135,94.51009783
adm4,MMR009008008,Yae Poke Gyi,20.43322248,94.57954437
adm4,MMR009008009,Yae Poke Ka Lay,20.38421491,94.5930322
adm4,MMR009008010,U Yin Kyit,20.39823646,94.66995774
adm4,MMR009008011,Tha Man Yin,20.36471012,94.64940398
adm4,MMR009008012,Taung Inn Ywar Thit,20.34625049,94.66866139
adm4,MMR009008013,Let Khoke,20.37200671,94.68944634
adm4,MMR009008014,Nyaung Pin,20.35649879,94.69137001
adm4,MMR009008015,Inn Daung,20.36317462,94.71262592
adm4,MMR009008016,Mone Myint,20.38629444,94.71843328
adm4,MMR009008017,Lel Kaing,20.30743244,94.74349659
adm4,MMR009008018,Kan Swei,20.32883461,94.75811626
adm4,MMR009008019,Lel Hla Kone,20.31104926,94.72173166
adm4,MMR009008020,Kan Thar Gyi,20.3201285,94.70025565
adm4,MMR009008021,Ku Lar Haung,20.30502196,94.66419585
adm4,MMR009008022,Ywar Thit Kone,20.27642472,94.72118157
adm4,MMR009008023,Na Be Kone,20.27077065,94.67737792
adm4,MMR009008024,Kyit Kaing,20.32614144,94.59047152
adm4,MMR009008025,Pyi Lone Kyaw,20.34001163,94.63789746
adm4,MMR009008026,Ah Nauk Lay Ein,20.31547793,94.54215174
adm4,MMR009008027,Se Taw,20.30080458,94.49016007
adm4,MMR009008028,Kyu Wun,20.30583173,94.51833396
adm4,MMR009008029,Hpa Lan Kyin,20.31205949,94.56464601
adm4,MMR009008030,Kywe Ta Kar,20.31085889,94.45807451
adm4,MMR009008031,Ywar Khaing,20.42435536,94.71692155
adm4,MMR009008032,Zee Taw,20.40411061,94.71926407
adm4,MMR009008033,Mone Za Le,20.34989878,94.61815214
adm4,MMR009008034,Let Pa Nwe,20.40620078,94.69610619
adm4,MMR009008035,Ka Pyayt,20.46118307,94.69406941
adm4,MMR009008036,Kywe Ti,20.45414975,94.7445787
adm4,MMR009008037,Than Kaing,20.44690925,94.80795327
adm4,MMR009008038,Kone Zaung,20.43426872,94.77161469
adm4,MMR009008039,Ah Nauk Kaing,20.41307058,94.77299852
adm4,MMR009008040,Pay Taw,20.40430968,94.82167115
adm4,MMR009008041,Tha Yet Taw,20.36489048,94.8369852
adm4,MMR009008042,Nyaung Chon,20.34726652,94.82076647
adm4,MMR009008043,Ah Shey Lay Ein,20.39800688,94.85440386
adm4,MMR009008044,Nan Taw Kyun,20.37424076,94.80995449
adm4,MMR009008045,Pauk Kone,20.43317387,94.82689704
adm4,MMR009008046,Se Mone,20.3121405,94.86703014
adm4,MMR009008047,Hta Naung Kone,20.31157647,94.81955775
adm4,MMR009008048,Shwe Hlay,20.33772296,94.82910428
adm4,MMR009008049,Kyaung Taw Yar (1),20.36500327,94.76378746
adm4,MMR009008050,Min Myay,20.33951453,94.79081734
adm4,MMR009008051,Hpa Lan Taw,20.37445016,94.74112503
adm4,MMR009008052,Zee Kaing,20.38892932,94.77294132
adm4,MMR009008701,Urban,20.35993818,94.66897544
adm4,MMR009008901,,20.28404992,94.52219655
adm4,MMR009009001,Nei Zaw,20.08066596,94.44912106
adm4,MMR009009002,Pin U,20.13986533,94.40175737
adm4,MMR009009003,Oe Myay Htwin,20.085361,94.49636127
adm4,MMR009009004,Si Thar,19.87181173,94.60326524
adm4,MMR009009005,Thar Yar Kone,19.93849191,94.54191181
adm4,MMR009009006,Chaung Hpyu,20.09913228,94.48388696
adm4,MMR009009007,Min Lwin,20.04166376,94.47234312
adm4,MMR009009008,Kyaung Kone,20.05567285,94.45681406
adm4,MMR009009009,Shauk Taung,19.97681462,94.4427911
adm4,MMR009009010,Pay Kone,20.05922331,94.49165526
adm4,MMR009009011,Paung Ka Lay,20.05142706,94.50563752
adm4,MMR009009012,Pan Tein,20.00888276,94.49508187
adm4,MMR009009013,Sin Chi Taing,20.03009544,94.54251733
adm4,MMR009009014,Pa Dan,19.99091784,94.56048284
adm4,MMR009009015,Yint Shey,19.95052525,94.59153492
adm4,MMR009009016,Man Aung,19.90930259,94.60520669
adm4,MMR009009017,Zee Taw Gyi,20.06680611,94.50256208
adm4,MMR009009018,Su Pa Daung,19.87540167,94.55162491
adm4,MMR009009019,Sat Si Taung,19.87172956,94.50412957
adm4,MMR009009020,Goke Gyi,19.87309337,94.4488843
adm4,MMR009009021,Zin Pyun,19.91858347,94.49446133
adm4,MMR009009022,Myit Hpyar,19.95752553,94.51733524
adm4,MMR009009023,Pa Zi,19.89082452,94.4566062
adm4,MMR009009024,Laing,19.89780152,94.43211414
adm4,MMR009009025,Bone Baw,19.83629373,94.45816096
adm4,MMR009009026,Naung,19.88439833,94.39064716
adm4,MMR009009027,Pa Bway,19.77262635,94.37354855
adm4,MMR009009028,Lin De,19.81868628,94.32252853
adm4,MMR009009029,Sun Tet,19.84804447,94.41485269
