SR_Pcode,SR_Name_Eng,District/SAZ_Pcode,District/SAZ_Name_Eng,Tsp_Pcode,Township_Name_Eng,VT_Pcode,Village_Tract_Name_Eng,Village_Pcode,Village_Name_Eng,Village_Name_MMR,Commonly_Used_Local_Vlg_Name_Eng,Commonly_Used_Local_Vlg_Name_Mya,Longitude,Latitude,Source,Start_Date,Modified_End_Date,Notification,Notification_modified,GAD_Village_Status,Field_Village_Status,MIMU_Village_Mapping_Status,Change_Type,Previous_Village_Name_Eng,Remark
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008015,Ma Gyi Kwin,183014,Ma Gyi Kwin,မကျီးကွင်း,,,95.76003265,17.85330009,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008015,Ma Gyi Kwin,183020,Ma Gyi Kwin (Ah Nauk Su),မကျီးကွင်း (အနောက်စု),,,95.75515747,17.85601044,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008015,Ma Gyi Kwin,183015,Myanmar Yae Hlyan,မြန်မာရေလျှံ,,,95.77124023,17.85708046,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008015,Ma Gyi Kwin,183019,Ohn Kone,အုန်းကုန်း,,,,,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008015,Ma Gyi Kwin,183018,Shwe Bo Su,ရွှေဘိုစု,,,95.76875305,17.84967041,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008009,Moe Aing,182990,Kyee Taw,ကျီးတော,,,95.75650024,17.76812935,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008009,Moe Aing,182989,Moe Aing,မိုးအိုင်,,,95.76580048,17.78089905,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008009,Moe Aing,182991,Tar Seik,တာဆိပ်,,,95.75257874,17.76672935,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008009,Moe Aing,182992,Tha Hpan Kone,သဖန်းကုန်း,,,95.76106262,17.77351952,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008005,Myay See,182959,Hpoe Khaung Su,ဖိုးခေါင်စု,,,95.81578827,17.7985096,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008005,Myay See,182956,Htauk Kyant Kwin,ထောက်ကြံ့ကွင်း,,,95.80877686,17.80097961,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008005,Myay See,182957,Lu Taw Su,လူတော်စု,,,95.79785919,17.79546928,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008005,Myay See,182955,Myay See,မြေစီး,,,95.8015976,17.80324936,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008005,Myay See,182958,Thea Kaw,သဲကော,,,95.81973267,17.80760002,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008030,Myin Ka Wa,183130,Bee Gyi,ဘီးကြီး,,,95.63632202,17.85951042,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008030,Myin Ka Wa,183132,Lel Di,လယ်ဒီ,,,95.60302734,17.83202934,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008030,Myin Ka Wa,183128,Ma Har Myaing,မဟာမြိုင်,,,95.5995636,17.83819008,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008030,Myin Ka Wa,183125,Ma Har Paung,မဟာပေါင်း,,,95.61242676,17.83502007,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008030,Myin Ka Wa,183124,Myin Ka Wa,မြင်ကဝ,,,95.6121521,17.84490013,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008030,Myin Ka Wa,183129,Nyaung Hla,ညောင်လှ,,,95.6132431,17.86105919,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008030,Myin Ka Wa,183127,Nyaung Kone,ညောင်ကုန်း,,,95.62093353,17.85751915,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008030,Myin Ka Wa,183131,Ta Mar,တမာ,,,95.59430695,17.83914948,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008030,Myin Ka Wa,183126,Tha La Hpet Pin Kone,သလဖက်ပင်ကုန်း,,,95.60781097,17.86179924,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008017,Na Be Kwin,183035,Kywe Te Kone,ကျွဲတဲကုန်း,,,95.74156189,17.81476021,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008017,Na Be Kwin,183025,Na Be Kwin,နဘဲကွင်း,,,95.72988892,17.80821037,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008017,Na Be Kwin,183030,Na Be Kwin (Myauk Su),နဘဲကွင်း (မြောက်စု),,,95.72290802,17.81608963,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008017,Na Be Kwin,183029,Na Be Kwin (Taung Su),နဘဲကွင်း (တောင်စု),,,95.72572327,17.80429077,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008017,Na Be Kwin,183034,Oke Twin Kone,အုတ်တွင်းကုန်း,,,95.74130249,17.7972908,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008017,Na Be Kwin,183032,Shan Kwin,ရှမ်းကွင်း,,,95.72589111,17.7935791,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008017,Na Be Kwin,183028,Taik Kyaung,တိုက်ကျောင်း,,,95.73274231,17.79599953,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008017,Na Be Kwin,183033,Thar Yar Kone,သာယာကုန်း,,,95.71341705,17.79810905,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008017,Na Be Kwin,183027,Yae Kyi,ရေကြည်,,,95.73126221,17.80287933,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008017,Na Be Kwin,183031,Yin Taik Kwin,ရင်းတိုက်ကွင်း,,,95.71549225,17.81092072,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008017,Na Be Kwin,183026,Ywar Thar Yar,ရွာသာယာ,,,95.73555756,17.81557083,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008032,Nat Hpan Kwin,183141,Kant Lant Tan,ကန့်လန့်တန်း,,,95.55809784,17.85714912,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008032,Nat Hpan Kwin,183140,Nat Hpan Kwin,နတ်ဖန်ကွင်း,,,95.55594635,17.86519051,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008032,Nat Hpan Kwin,183144,Shwe Kyoet Pin,ရွှေကြို့ပင်,,,95.56112671,17.86992073,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008032,Nat Hpan Kwin,183143,Win Aing,ဝင်အိုင်,,,95.5524826,17.87479019,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008032,Nat Hpan Kwin,183142,Yae Twin Kone,ရေတွင်းကုန်း,,,95.56463623,17.85577965,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008022,Nat Sin Kone,183072,Nat Sin Kone,နတ်စင်ကုန်း,,,95.742729,17.760941,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008022,Nat Sin Kone,183073,Oe Bo Su,အိုးဘိုစု,,,95.75216675,17.76416016,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008022,Nat Sin Kone,183074,Tar Seik,တာဆိပ်,,,95.75070953,17.76857948,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008022,Nat Sin Kone,183075,Tar Sone (Myauk Su),တာဆုံး (မြောက်စု),,,95.73992157,17.7551403,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008025,Nyaung Waing,183089,Ga Yan Ywar Thit,ဂရံရွာသစ်,,,95.69287872,17.80303001,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008025,Nyaung Waing,183096,Hpoe Taung Yoe,ဖိုးတောင်ရိုး,,,95.70749664,17.80285072,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008025,Nyaung Waing,183093,Kyaung Su,ကျောင်းစု,,,95.69921112,17.81352997,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008025,Nyaung Waing,183087,Nyaung Waing Ywar Ma,ညောင်ဝိုင်းရွာမ,,,95.70115662,17.80817032,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008025,Nyaung Waing,183095,Oke Ta Lin,အုတ်တလင်း,,,,,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008025,Nyaung Waing,183090,Pyi Taw Thar,ပြည်တော်သာ,,,95.69230652,17.80771065,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008025,Nyaung Waing,183092,U To (Ah Nauk Su),ဥတို (အနောက်စု),,,95.69825745,17.80994034,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008025,Nyaung Waing,183091,U To (Ah Shey Su),ဥတို (အရှေ့စု),,,95.70113373,17.81130981,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008025,Nyaung Waing,183094,Yan Aung Su,ရန်အောင်စု,,,95.70243073,17.81263924,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008025,Nyaung Waing,183088,Za Loke,ဇလုပ်,,,95.70020294,17.80201912,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008026,Oke Twin,183099,Myin Kwin Su,မြင်ကွင်းစု,,,95.69233704,17.82062912,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008026,Oke Twin,183100,Myin Taw Thar,မြင်တော်သာ,,,95.68691254,17.82094002,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008026,Oke Twin,183097,Oke Twin,အုတ်တွင်း,,,95.69468689,17.81884003,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008026,Oke Twin,183098,Oke Twin Tar Su,အုတ်တွင်းတာစု,,,95.69374084,17.8132,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008040,Pauk Taw Su,183183,Aung Min Ga Lar,အောင်မင်္ဂလာ,,,95.50655365,17.75647926,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008040,Pauk Taw Su,183181,Ma Gyi Taw,မကျည်းတော,,,95.51835632,17.75032043,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008040,Pauk Taw Su,183185,Mi Chaung Aing,မိချောင်းအိုင်,,,,,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008040,Pauk Taw Su,183184,Nyaung Thar Yar Kone,ညောင်သာယာကုန်း,,,95.51683044,17.7445507,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008040,Pauk Taw Su,183180,Pauk Taw Su (Pauk Taw),ပေါက်တောစု (ပေါက်တော),,,95.51239014,17.75832939,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008040,Pauk Taw Su,183182,Thar Yar Kone,သာယာကုန်း,,,95.52259064,17.75112915,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008008,Pu Tein Su,182986,Chaung Gwa,ချောင်းခွ,,,95.84435272,17.77316093,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008008,Pu Tein Su,182983,Hpa Lan Kone,ဖလံကုန်း,,,95.83381653,17.76796913,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008008,Pu Tein Su,182985,Kyat Ka Lay,ကြပ်ခလေး,,,95.82308197,17.7795105,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008008,Pu Tein Su,182982,Myanmar Thone Se Su,မြန်မာသုံးဆယ်စု,,,95.83663177,17.76926994,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008008,Pu Tein Su,182980,Pu Tein Su,ပုတိမ်စု,,,95.84403229,17.78746033,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008008,Pu Tein Su,182984,Shan Thone Se Su,ရှမ်းသုံးဆယ်စု,,,95.82951355,17.76708031,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008008,Pu Tein Su,182988,Tha Pyay Mya,သပြေမြ,,,95.83276367,17.78458977,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008008,Pu Tein Su,182981,Thet Kei Kone,သက်ကယ်ကုန်း,,,95.84456635,17.78088951,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008008,Pu Tein Su,182987,Yay Nauk Ywar Thit,ရေနောက်ရွာသစ်,,,95.86300659,17.79229927,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008020,Pyin Htaung Twin,183056,Ah Lel Su,အလယ်စု,,,95.68612671,17.83913994,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008020,Pyin Htaung Twin,183058,Nin Gyan U,နင်းဂျမ်းဦး,,,95.69377899,17.83629036,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008020,Pyin Htaung Twin,183055,Pyin Htaung Twin,ပျဉ်ထောင်တွင်း,,,95.69236755,17.84152985,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008020,Pyin Htaung Twin,183059,Shan Su,ရှမ်းစု,,,95.68704224,17.83632088,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008020,Pyin Htaung Twin,183060,Tha Yet Chaung,သရက်ချောင်း,,,95.68184662,17.83115005,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008020,Pyin Htaung Twin,183057,Ywar Thit Su,ရွာသစ်စု,,,95.67672458,17.83207194,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008043,Pyin Ka Doe Kone,183202,Ka Paing,ကပိုင်,,,95.50286865,17.84750938,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008043,Pyin Ka Doe Kone,183203,Ma Yan,မရမ်း,,,95.49073029,17.82695007,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008043,Pyin Ka Doe Kone,183201,Pyin Ka Doe Kone,ပျဉ်းကတိုးကုန်း,,,95.49127197,17.83630943,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008043,Pyin Ka Doe Kone,183205,U Shwe Hnit Ah Su,ဦးရွှေနှစ်အစု,,,,,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008043,Pyin Ka Doe Kone,183206,U To Chaung Hpyar,ဥတိုချောင်းဖျား,,,95.50366211,17.82394028,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008043,Pyin Ka Doe Kone,183204,Ywar Kant Lant,ရွာကန့်လန့်,,,95.49078369,17.82085037,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008037,Sein Tone,183170,Ah Lel Su,အလယ်စု,,,95.5016098,17.67481041,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008037,Sein Tone,183168,Auk Sein Tone,အောက်စိန်တုံး,,,95.50758362,17.67161942,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008037,Sein Tone,183171,Pyin Ma Pin Hla,ပျဉ်းမပင်လှ,,,95.48890686,17.68685913,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008037,Sein Tone,183166,Sein Tone Gyi,စိန်တုံးကြီး,,,95.49868774,17.67703056,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008037,Sein Tone,183172,Sit Chaung,စစ်ချောင်း,,,95.50138092,17.68600082,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008037,Sein Tone,183167,Ta Laing Su,တလိုင်းစု,,,95.48417664,17.67827988,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008037,Sein Tone,183173,Thein Kone,သိမ်ကုန်း,,,95.50832367,17.69726944,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008037,Sein Tone,183169,Ywar Thit,ရွာသစ်,,,,,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008045,Shan Su,183215,Shan Kayin Su,ရှမ်းကရင်စု,,,95.57154846,17.6357193,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008045,Shan Su,183216,Shan Su Myauk Paing,ရှမ်းစုမြောက်ပိုင်း,,,95.56861115,17.64459038,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008045,Shan Su,183214,Shan Su Ywar Ma,ရှမ်းစုရွာမ,,,95.56320953,17.64185905,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008045,Shan Su,183217,Tha Yet Chaung,သရက်ချောင်း,,,95.56214142,17.64452934,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008045,Shan Su,183218,Wea Gyi,ဝဲကြီး,,,95.55962372,17.64839935,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008018,Sin Ku Wet Hla,183041,Hpan Khar Kone Ywar Thit,ဖန်ခါးကုန်းရွာသစ်,,,95.72902679,17.83966064,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008018,Sin Ku Wet Hla,183038,Ka Nyin Ta Kaing (Ah Nauk Su),ကညင်တကိုင်း (အနောက်စု),,,95.7151413,17.84333992,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008018,Sin Ku Wet Hla,183040,Ka Nyin Ta Kaing (Ah Shey Su),ကညင်တကိုင်း (အရှေ့စု),,,95.72376251,17.84790039,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008018,Sin Ku Wet Hla,183043,Ka Nyin Ta Kaing (Taung Su),ကညင်တကိုင်း (တောင်စု),,,95.7264328,17.84223938,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008018,Sin Ku Wet Hla,183039,Ka Nyin Ta Kaing Ywar Ma,ကညင်တကိုင်းရွာမ,,,95.71679688,17.84683037,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008018,Sin Ku Wet Hla,183042,Kan Kone,ကံကုန်း,,,95.72953033,17.83267021,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008018,Sin Ku Wet Hla,183037,Shan Su,ရှမ်းစု,,,95.73278809,17.84870911,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008018,Sin Ku Wet Hla,183036,Sin Ku Wet Hla,ဆင်ကူးဝက်လှ,,,95.72357178,17.83548927,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008018,Sin Ku Wet Hla,183044,Wet Hla Ka Lay,ဝက်လှကလေး,,,,,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008024,Sin Ku Ywar Thit,183086,Kyee Pin Inn,ကျီးပင်အင်း,,,95.71463776,17.73468018,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008024,Sin Ku Ywar Thit,183082,Sin Ku,ဆင်ကူး,,,95.72421265,17.75248909,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008024,Sin Ku Ywar Thit,183084,Tar Sone Chaung Gwa,တာဆုံးချောင်းခွ,,,95.72447968,17.74255943,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008024,Sin Ku Ywar Thit,183085,Yae Pyan Zay Di Su,ရေပြန်စေတီစု,,,95.71219455,17.72868272,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008024,Sin Ku Ywar Thit,183083,Ywar Thit,ရွာသစ်,,,95.72145081,17.74315071,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008033,Sin Ma Ni,183147,Aung Chan Thar,အောင်ချမ်းသာ,,,95.55709839,17.79987907,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008033,Sin Ma Ni,183146,Moe Se,မိုးဆယ်,,,95.53917694,17.82440948,GAD,,,,,Active,N/A,Active,,,
MMR008,Bago (West),MMR008D002,Thayarwady,MMR008008,Letpadan,MMR008008033,Sin Ma Ni,183145,Sin Ma Ni,ဆင်မနီ,,,95.55623627,17.81930923,GAD,,,,,Active,N/A,Active,,,
